,tsne_dim_1,tsne_dim_2
12408,-4.6907034,2.3262427
12409,-150.76175,-234.5998
12410,-32.370068,187.27672
12411,74.681786,-70.005356
12412,-247.41656,-231.29582
12413,57.26675,91.890594
12414,-83.9648,58.09623
12415,251.2086,-40.104122
12416,-177.25395,34.88107
12417,54.874336,-191.0985
12418,163.62827,-94.78869
12419,31.477749,9.300461
12420,21.360731,-156.34135
12421,197.5036,-83.39535
12422,-81.8524,83.962875
12423,-15.868366,-16.542007
12424,177.30588,135.9566
12425,148.43108,197.98372
12426,-190.51276,-205.14116
12427,-104.31464,-49.121304
12428,145.49301,-53.221428
12429,-239.93599,13.602435
12430,59.582226,-10.346913
12431,194.00595,78.679115
12432,-226.38803,-13.035603
12433,-90.336044,115.92227
12434,-177.42651,-195.14464
12435,39.211308,-43.9202
12436,115.003296,-4.4682994
12437,-49.807888,-81.74256
12438,191.46555,-37.720413
12439,94.81757,153.10368
12440,105.31549,81.0472
12441,-54.687115,-57.095535
12442,-234.9229,-215.4726
12443,262.3758,-54.90429
12444,-267.2863,86.90906
12445,212.14503,-72.21484
12446,-163.29462,120.381294
12447,87.00808,-216.3577
12448,-177.97801,-80.81961
12449,175.3129,-85.37074
12450,-48.748066,-17.346066
12451,256.49582,-124.25938
12452,-207.24377,164.30792
12453,60.916172,3.0192945
12454,159.12816,244.1064
12455,189.49155,48.27197
12456,-30.482805,-117.43239
12457,-200.43677,-192.57013
12458,-43.877003,64.53
12459,-227.29555,-41.9892
12460,-265.6872,13.691252
12461,-101.07297,22.655869
12462,-16.243336,200.84642
12463,-188.04817,100.76585
12464,-12.273086,104.01826
12465,153.61357,-114.4675
12466,23.638592,-223.3867
12467,-64.85153,-129.29498
12468,-248.16664,167.6242
12469,-0.7724352,207.68372
12470,15.374677,144.67236
12471,-60.478973,112.747375
12472,-225.84352,-230.44197
12473,9.016753,-178.25229
12474,-48.43673,146.32445
12475,-82.28188,114.542564
12476,-171.99693,-186.19875
12477,-218.34515,-9.049405
12478,-212.45702,67.214966
12479,-88.29534,162.41682
12480,-91.80391,130.50006
12481,-153.87613,-118.05645
12482,-216.99867,-5.568229
12483,-191.48355,-1.970408
12484,69.76123,67.05186
12485,166.20212,-108.83562
12486,-160.69339,68.24158
12487,233.25888,15.009399
12488,-23.171518,164.56354
12489,182.37868,8.640028
12490,-315.92023,-18.056154
12491,-157.15034,180.74304
12492,-165.55482,-200.93721
12493,221.12999,-73.6309
12494,341.90417,-38.42426
12495,-39.118973,-21.115662
12496,-228.66827,-226.4134
12497,-225.49449,5.265975
12498,-193.16266,43.623653
12499,-233.6437,154.66098
12500,-226.13191,-119.76233
12501,-89.12786,142.79797
12502,-287.32532,-14.295042
12503,145.32056,10.797252
12504,-225.67546,-244.2696
12505,-19.608334,5.298872
12506,-32.507515,125.62625
12507,-266.99084,151.5927
12508,-107.097946,-44.91079
12509,-107.1912,-127.87764
12510,-11.055415,-5.38937
12511,-223.20119,-40.189163
12512,88.62915,42.680717
12513,-88.50709,136.94359
12514,-227.13617,-124.28689
12515,268.02316,-160.08952
12516,171.23053,-146.66852
12517,72.658,197.69637
12518,-131.34456,-224.11475
12519,113.80473,157.50124
12520,-52.875763,-106.35638
12521,137.29063,144.78885
12522,-147.13895,-193.75005
12523,-210.22115,147.0595
12524,-49.39669,-167.29855
12525,98.17521,-185.35458
12526,38.57555,-194.85036
12527,65.51465,95.13722
12528,-24.134193,-7.699534
12529,54.763638,-38.404865
12530,-131.9289,-44.5355
12531,-119.52769,-254.63158
12532,251.7955,37.85114
12533,221.90244,25.346165
12534,247.63712,62.51664
12535,-232.50722,-239.62845
12536,-256.0,68.63174
12537,117.0821,-65.225716
12538,-267.49155,87.6757
12539,-90.76108,-221.98042
12540,-59.12774,-236.48018
12541,-247.6026,-249.36217
12542,-145.5613,-61.054054
12543,-62.805683,122.4884
12544,-270.06335,-17.699224
12545,92.91027,-127.38724
12546,312.14362,-39.117516
12547,150.13673,192.91692
12548,-49.01993,197.8142
12549,-209.6738,136.77318
12550,68.99539,91.05569
12551,-137.85936,-19.009796
12552,48.661957,34.247726
12553,3.8415508,-105.604164
12554,-45.93824,-234.34923
12555,244.54372,41.708485
12556,-3.3111613,6.8548045
12557,-0.14363308,-155.23906
12558,226.24799,-69.77531
12559,-249.06018,153.8696
12560,-192.14995,182.89206
12561,-105.16663,12.819878
12562,88.47465,-207.10294
12563,-293.54202,43.098
12564,-256.75183,131.91447
12565,115.09741,27.452438
12566,219.04349,-75.9941
12567,-176.9535,-9.125343
12568,139.1377,30.729034
12569,-212.66298,-112.60877
12570,54.692947,20.336506
12571,-22.212189,-186.36594
12572,107.801895,243.53674
12573,215.96378,54.923153
12574,-239.52567,179.93571
12575,-167.29335,141.51588
12576,-139.54793,-180.61002
12577,-73.29309,208.2448
12578,-233.5391,186.04146
12579,-238.47722,82.34551
12580,53.226246,-0.2226513
12581,161.04044,-20.063293
12582,161.82098,55.668327
12583,-244.37585,46.333225
12584,-201.47829,-231.42363
12585,-85.25477,-56.804695
12586,357.6253,-83.247665
12587,-134.29028,88.33676
12588,-37.433086,73.475235
12589,-16.0574,-39.38682
12590,135.5578,200.05547
12591,-196.05505,168.88286
12592,-105.996704,76.84354
12593,-29.591928,238.30702
12594,241.80666,-19.060637
12595,-72.6755,-60.03374
12596,192.44933,-142.17825
12597,-312.96637,20.892628
12598,-65.79438,47.745552
12599,72.81378,-190.8804
12600,36.652298,-171.69783
12601,-176.9639,133.8723
12602,-102.9454,169.5439
12603,108.54463,30.0336
12604,124.03505,-177.00438
12605,191.55519,-108.126785
12606,-240.34306,86.769394
12607,-213.94865,167.86626
12608,11.739899,75.1011
12609,-135.49977,-156.14388
12610,80.82515,235.64003
12611,-242.68611,124.46388
12612,82.33084,61.30926
12613,-115.64273,76.15428
12614,157.79437,-127.84981
12615,66.57505,93.37839
12616,-20.330204,46.71177
12617,-249.97763,1.5252169
12618,-60.91072,114.265945
12619,-104.11234,120.03345
12620,-23.03316,64.2626
12621,54.87295,-54.443604
12622,-163.9431,-64.482925
12623,-12.943696,-34.73521
12624,173.67563,213.96725
12625,-145.82399,-226.66556
12626,-201.24059,171.99698
12627,-171.67325,-204.88449
12628,74.60351,-18.301025
12629,159.51657,248.25906
12630,-145.6859,-56.176903
12631,-116.54628,189.0426
12632,20.528074,-262.16003
12633,-117.61719,-178.90685
12634,-205.35667,-94.50764
12635,239.8481,-70.47233
12636,-297.9803,-15.260261
12637,34.86821,127.34112
12638,-170.35187,5.5262775
12639,-160.83316,102.452484
12640,41.12982,-122.66857
12641,-130.69363,-51.69222
12642,8.942309,204.94301
12643,-289.47958,-24.65177
12644,-129.54665,-17.150942
12645,-191.278,32.355377
12646,346.77905,-75.717766
12647,-75.74868,104.53186
12648,-228.72266,-233.95615
12649,71.374794,-190.98755
12650,45.146694,171.45189
12651,171.31647,100.98203
12652,-137.96776,-128.35315
12653,170.84802,17.001562
12654,-202.45668,-59.64118
12655,-98.8759,-243.28824
12656,239.67786,-102.32709
12657,-107.83113,218.18802
12658,12.218849,75.885895
12659,-86.83661,82.28728
12660,23.860195,85.30418
12661,-21.87614,241.4385
12662,68.092094,42.545387
12663,-299.5259,50.80673
12664,-205.97708,24.763323
12665,-40.21138,-63.603664
12666,72.63455,55.07528
12667,-273.1603,-50.795853
12668,-20.68397,-93.81863
12669,13.147462,-62.2049
12670,-222.19724,6.830438
12671,116.26711,26.674753
12672,-245.82304,-15.484118
12673,-86.16064,-70.375755
12674,59.613113,96.40401
12675,115.417946,-170.36258
12676,91.45328,205.48224
12677,260.1907,-165.74707
12678,197.49498,45.922607
12679,-161.50229,71.94983
12680,-132.01724,188.5689
12681,-149.89206,-53.613907
12682,29.736115,72.826065
12683,-79.66832,-200.93251
12684,203.52328,-134.33586
12685,-133.10025,127.023094
12686,76.61326,11.696326
12687,-129.9632,-33.410873
12688,52.16716,-54.22832
12689,-169.23341,3.5834086
12690,131.9139,234.96687
12691,-131.99724,-40.688015
12692,-56.251957,-168.90465
12693,-248.99194,72.482765
12694,-243.85033,73.26459
12695,-134.60168,-10.821084
12696,-12.919852,221.58627
12697,-191.50679,-20.379385
12698,-68.29501,-196.27888
12699,159.40071,-8.737183
12700,-210.05127,-110.69062
12701,221.12366,-144.2489
12702,265.0439,-58.65002
12703,-125.15818,-47.41673
12704,51.943672,-51.401997
12705,296.66727,-50.442223
12706,274.99655,-103.18437
12707,-235.29788,147.87453
12708,-150.71649,188.59816
12709,-208.81133,168.4
12710,227.6575,-106.58152
12711,-7.4835744,-45.947197
12712,12.336103,-56.549496
12713,-253.3714,75.58095
12714,-90.19512,34.781033
12715,170.31927,109.223236
12716,73.71694,85.95173
12717,-82.55197,87.636894
12718,-123.85,-20.699091
12719,120.34863,165.25227
12720,-217.78297,67.754234
12721,203.15053,-125.31767
12722,130.38802,220.56308
12723,-113.293755,189.73476
12724,6.125452,121.64542
12725,-115.543945,-227.44397
12726,71.573715,-45.949783
12727,-133.53711,-206.5054
12728,163.6613,-126.36798
12729,76.68121,-15.676591
12730,15.820639,-25.325724
12731,-170.74104,-207.9119
12732,98.32609,41.708614
12733,119.89191,-55.84049
12734,290.82227,19.929369
12735,-149.61995,-184.12442
12736,60.66474,182.55937
12737,127.57266,-78.71268
12738,161.39584,246.57146
12739,-161.02435,26.985813
12740,-68.80313,-230.71826
12741,-274.513,58.728664
12742,-92.34498,124.77685
12743,-215.74338,-253.275
12744,-238.50636,-264.9408
12745,-250.74408,76.0092
12746,-205.8594,-65.57026
12747,17.06622,-5.7517414
12748,-202.3476,-195.78015
12749,241.43254,-158.2549
12750,-170.65712,-41.055252
12751,107.11225,-104.44459
12752,350.643,-82.21708
12753,-226.78262,113.35028
12754,-108.17544,-204.19302
12755,-62.198296,-195.06844
12756,-160.11865,-63.54422
12757,117.65788,230.67667
12758,-240.49342,-60.129948
12759,162.73526,213.13898
12760,-22.190536,130.03622
12761,-85.58276,-49.541668
12762,-231.39682,-263.82324
12763,-174.67435,118.52801
12764,-312.20242,10.888666
12765,-177.84593,-227.42911
12766,-92.30884,-17.0547
12767,-215.44824,125.60961
12768,-110.89153,29.06574
12769,154.87988,96.67119
12770,-33.939537,232.53056
12771,-115.33397,-230.9648
12772,-244.9419,148.24692
12773,-131.26672,-94.72205
12774,219.63591,32.233135
12775,-102.162445,-51.190784
12776,51.54264,145.19406
12777,-2.8747327,-209.79703
12778,-83.36386,28.931887
12779,189.19745,-112.68105
12780,-207.785,-11.1488695
12781,196.61356,-124.77115
12782,-55.290188,-235.72363
12783,267.29477,2.4039335
12784,-196.34312,-90.15849
12785,347.25687,-62.260944
12786,-319.6181,1.2932079
12787,205.41835,-90.469185
12788,-263.13574,53.484745
12789,-35.138866,207.91248
12790,188.6204,73.86355
12791,-205.56194,-6.564581
12792,307.0338,-87.24796
12793,-24.715286,166.86559
12794,64.45278,132.23286
12795,-224.93192,194.42303
12796,-305.6261,22.114681
12797,194.65732,149.1181
12798,-166.0694,-39.10915
12799,213.00201,-92.04984
12800,-68.50763,-194.85678
12801,56.41409,232.34023
12802,-270.9156,-10.591435
12803,-236.54076,185.90962
12804,-310.32104,42.88212
12805,-236.32106,186.0643
12806,-224.36609,-95.467445
12807,-90.82861,143.32149
12808,-229.79225,-114.89365
12809,226.96533,15.171455
12810,-125.437416,-14.064074
12811,60.138096,-186.24269
12812,126.9073,102.74555
12813,-255.34933,-10.601271
12814,209.06169,-78.69363
12815,-69.40728,181.55322
12816,217.89232,-72.02709
12817,-1.3597276,153.47406
12818,68.753075,168.10762
12819,-3.7140183,-214.09769
12820,-219.5604,-226.67131
12821,-42.12697,39.63886
12822,138.78917,60.244785
12823,-148.24327,-234.20448
12824,347.66254,-72.62755
12825,138.72966,151.05673
12826,192.41016,68.86587
12827,-41.19706,63.707394
12828,188.02863,189.62633
12829,-192.7746,56.231083
12830,-218.9487,50.480396
12831,-75.4154,20.062271
12832,169.2992,-127.11497
12833,-181.39874,-190.54655
12834,-226.2831,126.33391
12835,75.02397,-231.89935
12836,145.87042,28.800472
12837,296.27112,-79.98041
12838,-294.7041,67.31718
12839,-44.908978,-173.8403
12840,-55.207603,-200.97151
12841,-9.856777,-160.309
12842,91.69756,-225.28568
12843,-213.16846,26.283314
12844,-42.263023,-151.04184
12845,-242.44643,-252.90193
12846,108.10629,84.82983
12847,0.17570885,-236.9744
12848,267.81894,-36.18115
12849,-101.77517,44.299217
12850,55.33784,-171.666
12851,-73.62384,118.24368
12852,328.86566,-99.746414
12853,332.57037,-58.384735
12854,48.412956,-17.69525
12855,236.65044,-160.23215
12856,-168.1132,120.50819
12857,-220.12439,42.313553
12858,-209.1719,-45.134033
12859,-24.648962,-43.01137
12860,244.988,-81.60025
12861,293.55066,-148.26184
12862,63.726376,-11.427562
12863,-206.77672,-208.39253
12864,238.005,-101.91914
12865,-4.5000362,88.677216
12866,25.290976,121.6883
12867,-225.4402,-15.032549
12868,89.575584,-220.25151
12869,166.6355,-49.53422
12870,77.06224,4.410388
12871,188.58229,-33.323833
12872,-167.316,182.32535
12873,143.87605,98.35144
12874,98.30663,-205.964
12875,299.11313,-116.71626
12876,59.744053,-164.4063
12877,-144.9086,184.87555
12878,16.542807,1.4204901
12879,257.5095,-162.12521
12880,16.833088,-42.1833
12881,242.67197,-133.38889
12882,-228.76097,-70.49309
12883,-241.19518,132.47098
12884,-312.78815,20.89816
12885,85.745834,-131.26358
12886,68.37828,-62.30594
12887,-153.89104,-216.51678
12888,268.46536,-164.26288
12889,-276.11942,96.63131
12890,224.29521,-95.99665
12891,156.17796,-92.83184
12892,-323.26685,1.8704585
12893,73.94969,-229.72871
12894,-42.491196,229.75575
12895,87.7761,-171.76038
12896,252.03531,-71.55933
12897,163.2402,-56.463116
12898,-170.37726,81.068245
12899,-50.843513,-11.315276
12900,153.39005,-121.842384
12901,10.173862,179.72588
12902,-127.42551,100.5316
12903,-94.46105,20.604221
12904,300.2969,-136.63872
12905,-10.729266,17.26771
12906,45.8149,8.359096
12907,274.94687,-123.70929
12908,14.754234,54.509712
12909,307.94016,-127.37087
12910,-165.2989,8.250009
12911,-26.027494,18.666113
12912,257.0752,-148.92357
12913,57.15386,-56.330368
12914,340.2455,-104.19277
12915,-74.71501,-223.0994
12916,-139.96097,-208.04901
12917,234.96146,-77.39906
12918,-147.68924,-231.77867
12919,330.92938,-50.065495
12920,-86.99113,39.28372
12921,-31.536545,-179.62848
12922,-248.91406,56.94574
12923,128.50963,-114.782394
12924,-123.651215,51.241062
12925,-39.24311,-97.02627
12926,44.868206,1.1768366
12927,306.1023,-128.97935
12928,-231.60454,94.8234
12929,-161.32292,-92.663826
12930,167.04202,245.26674
12931,5.4753256,-200.5084
12932,146.35579,81.80265
12933,-240.92029,-221.5695
12934,-7.3176546,-229.27562
12935,-179.34367,-174.7943
12936,262.36603,-90.281555
12937,-246.1312,79.40797
12938,-96.36388,29.169003
12939,237.27197,-155.32199
12940,-28.632828,198.21066
12941,-207.28795,-79.31729
12942,91.673874,-225.29268
12943,222.10387,-64.95352
12944,-186.3719,36.90027
12945,-222.89532,110.33836
12946,184.77261,198.90346
12947,-84.39334,171.10562
12948,-100.93498,179.43489
12949,-96.015495,-241.7722
12950,50.57822,-39.174572
12951,123.732376,104.748436
12952,33.64935,101.84168
12953,49.313828,-225.3923
12954,-174.84839,127.130714
12955,-264.69635,58.667496
12956,-141.16052,-3.6841364
12957,-56.851646,169.75313
12958,-235.92381,166.07652
12959,-104.23782,-166.19064
12960,54.91461,162.2795
12961,240.18259,-82.78858
12962,-23.319212,-38.94076
12963,3.7656732,-149.63191
12964,347.3014,-62.193447
12965,336.52075,-114.59702
12966,47.692295,-18.18746
12967,-209.19102,-14.186125
12968,-45.38821,-168.50162
12969,104.49108,-190.82288
12970,94.06797,206.9957
12971,105.20714,233.50215
12972,100.38988,192.84366
12973,-144.35747,137.38658
12974,141.39844,-62.88983
12975,-68.13953,-196.62785
12976,40.109867,-231.95192
12977,-174.21796,-237.36594
12978,-22.460371,210.33179
12979,267.86984,-136.28316
12980,291.7107,-90.12501
12981,14.599734,45.94962
12982,-231.12459,-98.51457
12983,-57.422504,-168.08653
12984,173.83168,205.20981
12985,-191.48378,-83.69111
12986,152.8955,-26.153671
12987,-27.415102,196.87738
12988,-179.0149,-222.46571
12989,-83.79084,-208.59157
12990,-244.87863,97.4721
12991,-157.9681,-136.72287
12992,211.6994,-105.70457
12993,-19.926506,-184.8852
12994,-144.69197,-228.34583
12995,210.64124,-105.3865
12996,180.78516,-50.55214
12997,246.62498,-16.648312
12998,-59.88786,67.76959
12999,-194.03198,129.24379
13000,-60.12678,24.34896
13001,-279.23148,93.36998
13002,37.490387,-247.5936
13003,-152.67188,-233.72878
13004,36.789356,38.52898
13005,211.38168,-102.121796
13006,-45.256287,-28.367994
13007,90.63186,-7.276816
13008,286.83353,-77.64221
13009,269.0976,-110.651
13010,52.39567,-2.1171193
13011,-216.79906,-35.86893
13012,89.39475,-220.56055
13013,104.781746,-93.41293
13014,63.355255,-224.68706
13015,118.14738,-96.55338
13016,-168.22258,-12.263664
13017,-152.37704,-226.51749
13018,71.731255,-232.74677
13019,-179.84705,-79.60336
13020,-255.5462,58.787556
13021,123.22291,-152.13652
13022,-207.67,-72.785774
13023,36.086212,42.355812
13024,183.20415,-122.2629
13025,-74.43071,-146.36748
13026,153.0786,56.035908
13027,-28.45696,76.69897
13028,52.949463,-59.153522
13029,-271.45258,110.80828
13030,-267.00674,112.60499
13031,-28.230808,106.87602
13032,-26.328869,-97.31412
13033,89.87081,-213.2319
13034,-41.955036,-7.7608867
13035,-123.07883,187.50203
13036,-215.7859,174.52354
13037,-134.7015,205.44563
13038,-233.82802,-215.52913
13039,-33.430943,143.56271
13040,-189.34735,213.95084
13041,228.37503,-48.174038
13042,-266.23123,-51.001972
13043,302.40427,14.183944
13044,110.25551,-47.707897
13045,70.2091,-181.1719
13046,-177.38321,-48.27531
13047,307.5695,-127.91418
13048,-166.86586,84.3667
13049,181.93121,-91.22612
13050,-234.95453,97.90505
13051,15.186266,-232.71901
13052,-234.99234,94.99954
13053,-192.78908,143.58601
13054,163.46324,224.31699
13055,-208.09264,-60.553307
13056,244.48505,-83.19959
13057,-167.71994,-180.14647
13058,-260.4555,110.006226
13059,-40.846207,222.9982
13060,185.33984,-35.307545
13061,-231.2177,180.5361
13062,-6.526049,84.84746
13063,205.8286,-126.3219
13064,-212.95688,-24.047989
13065,182.70432,-137.6347
13066,-183.1116,-67.84429
13067,-208.42717,24.651926
13068,88.17892,-213.31717
13069,34.577343,-79.49564
13070,-240.14316,152.41231
13071,-35.783722,34.508686
13072,-1.8519126,186.36937
13073,-100.73034,33.761787
13074,-92.2258,21.108606
13075,183.80502,30.162775
13076,-224.28267,67.145935
13077,68.860695,197.39815
13078,172.0714,137.77054
13079,-11.089577,-240.02841
13080,310.98276,-43.658825
13081,170.83405,91.989044
13082,-182.0035,-224.90608
13083,36.985176,-153.80185
13084,-38.35297,-25.442207
13085,168.17159,111.90713
13086,120.06842,35.189373
13087,-107.13736,136.21527
13088,188.41818,71.5738
13089,158.63991,205.97801
13090,-91.020325,76.270355
13091,96.04799,8.60893
13092,26.218184,0.07131283
13093,235.34795,-155.81927
13094,-200.4652,172.14862
13095,-187.06796,212.21867
13096,133.60687,-78.9352
13097,225.85248,-49.507343
13098,-275.1702,103.300934
13099,-63.74415,46.957455
13100,216.49756,-90.58083
13101,-233.99615,-46.93006
13102,-61.105633,-223.77768
13103,184.05087,82.89724
13104,-237.3801,-228.3429
13105,103.3257,48.180206
13106,277.64993,-46.113583
13107,22.432673,-78.78705
13108,-57.712307,-56.483334
13109,177.82932,-148.00418
13110,-48.625576,166.7062
13111,68.46156,-39.015854
13112,203.06563,-92.038506
13113,-55.216183,-195.72032
13114,91.406906,38.935867
13115,113.71406,172.79459
13116,-310.10507,12.218388
13117,-137.90462,-128.4852
13118,181.33871,-127.21365
13119,-89.617615,-195.02118
13120,272.14786,-113.58293
13121,-179.29556,172.91364
13122,100.12928,-121.51942
13123,36.687996,-247.66257
13124,112.3207,179.45612
13125,73.900475,30.98347
13126,263.53098,-78.48595
13127,-65.568954,179.02861
13128,191.81754,-128.82794
13129,-266.87213,79.692726
13130,-167.23134,132.97388
13131,-151.64941,-37.488045
13132,113.50699,-120.15001
13133,358.82745,-98.12556
13134,-234.42865,-0.7057837
13135,178.09763,-97.34576
13136,-115.2269,121.525055
13137,204.55347,71.085846
13138,111.90013,62.235558
13139,51.561176,4.724206
13140,-141.71017,-22.835613
13141,254.80743,-104.6595
13142,-288.77582,34.386745
13143,175.74638,-131.07938
13144,-268.95102,54.509758
13145,209.74971,13.945693
13146,-23.601444,-229.00165
13147,-187.11774,-234.42963
13148,108.33649,-4.0017333
13149,194.70058,91.94707
13150,-91.50908,204.94324
13151,88.566154,-135.40594
13152,38.82838,-197.62843
13153,102.00269,53.61467
13154,-100.614365,-102.27851
13155,117.23539,-90.066986
13156,149.16838,244.22025
13157,-44.916733,-107.18251
13158,175.29599,48.120605
13159,-241.75508,-221.64967
13160,-15.365581,-97.49168
13161,-209.25896,-253.01599
13162,-252.77667,78.08629
13163,-238.90999,-273.44086
13164,-20.28138,197.67206
13165,-177.8877,-41.09894
13166,71.44098,183.55255
13167,-125.69948,-32.22724
13168,204.02869,9.919487
13169,65.85691,-97.24092
13170,-131.26385,-44.206936
13171,192.17401,199.07788
13172,-134.76689,8.363076
13173,-119.04563,141.7124
13174,-220.55869,-202.68187
13175,171.92926,212.17387
13176,-192.64052,-227.11494
13177,-168.5152,196.26552
13178,-163.39912,-127.93409
13179,-164.50853,127.22206
13180,-190.19907,16.76667
13181,98.12971,168.7925
13182,142.31308,89.63141
13183,-190.6315,206.88971
13184,26.236012,-48.191856
13185,-265.16306,-30.49099
13186,111.24589,-89.63658
13187,-129.34123,-82.49297
13188,7.220449,-30.926395
13189,-233.15576,63.318325
13190,-260.52493,145.39766
13191,191.0952,-76.685555
13192,-101.4689,-218.4712
13193,99.67318,-18.174116
13194,-274.2857,83.7295
13195,227.77348,-107.16494
13196,-23.622425,168.0723
13197,-113.700325,137.861
13198,-141.8781,-200.27684
13199,-39.415943,195.06284
13200,43.60938,33.045143
13201,-108.023155,167.66371
13202,-39.521973,-101.344666
13203,99.06147,19.87118
13204,204.58696,-42.19134
13205,-125.61458,170.59169
13206,-217.45273,-25.813354
13207,67.98812,-36.317528
13208,251.83005,58.7321
13209,25.95456,-252.70242
13210,62.345436,-189.5046
13211,125.27367,-51.208557
13212,-240.5318,15.349396
13213,-65.260765,32.763725
13214,234.51598,-104.52821
13215,133.9755,-138.15445
13216,215.70334,-14.347294
13217,-199.47398,121.77535
13218,-224.0462,92.08174
13219,-153.43327,-184.38774
13220,87.86717,-149.748
13221,180.12589,229.84523
13222,-186.82896,-233.85382
13223,-185.98103,-131.77954
13224,62.037315,-52.257053
13225,-305.38785,2.6839526
13226,-198.26047,-8.993999
13227,-91.653625,-206.20871
13228,-11.476031,-47.879936
13229,170.89323,20.106434
13230,-243.50066,146.63931
13231,-239.28557,-86.301765
13232,121.77143,30.182362
13233,-89.0964,172.55351
13234,-12.452858,-48.615295
13235,-53.233997,86.40746
13236,165.91307,-104.716125
13237,-192.5208,201.64853
13238,-226.02222,72.41358
13239,-220.42168,195.30286
13240,-133.60837,97.07381
13241,104.8846,-105.10836
13242,110.98437,-86.522736
13243,-227.8537,52.290005
13244,136.31654,-137.715
13245,226.50264,-82.32465
13246,103.76992,236.3783
13247,-226.37863,133.55173
13248,34.62942,-154.88403
13249,-99.7389,6.7196894
13250,-207.50655,22.170797
13251,204.27553,-34.387985
13252,-103.47748,-61.0856
13253,-1.3769572,-149.6478
13254,-81.754776,-211.1417
13255,-146.25455,-46.566475
13256,345.43417,-71.865425
13257,-114.7389,-210.26256
13258,292.0165,-118.252174
13259,174.97482,30.686975
13260,174.51337,56.94632
13261,-183.39116,-212.04668
13262,106.24401,-174.0347
13263,-142.47563,-189.27374
13264,128.10344,-84.35271
13265,-124.21663,-164.18842
13266,249.8525,-40.218876
13267,-9.846917,-193.4968
13268,-137.49931,90.88902
13269,269.06848,-16.394844
13270,72.56794,95.56171
13271,-39.245975,29.60566
13272,-269.0756,-5.875464
13273,227.80737,-125.10863
13274,176.9934,-66.3677
13275,-124.926346,-126.19315
13276,112.65893,29.400486
13277,36.623478,-241.57393
13278,-74.79284,-220.80965
13279,365.82275,-96.27636
13280,2.6009827,139.78267
13281,177.2276,15.996854
13282,-271.4826,13.690587
13283,-275.7481,102.46696
13284,-263.5105,1.6125435
13285,17.208738,66.33419
13286,161.79253,-110.776474
13287,36.116505,-224.33025
13288,115.25454,104.17734
13289,78.97879,202.19212
13290,217.32143,-71.96496
13291,-239.58774,-241.72784
13292,-186.70378,173.12563
13293,-251.34923,-233.96268
13294,109.90326,148.05551
13295,-264.77505,159.54326
13296,332.84424,-98.031395
13297,96.16888,-192.9118
13298,-250.95801,-46.04905
13299,-18.795189,-182.5782
13300,-73.68953,137.8945
13301,54.48621,4.4994273
13302,-230.12712,-80.44893
13303,369.8802,-88.250755
13304,-98.81281,-192.34721
13305,-39.877483,-74.287125
13306,-65.99416,222.2382
13307,199.32959,-139.85971
13308,-305.70074,-0.6079211
13309,91.044785,-118.69598
13310,204.47174,-101.65046
13311,304.7914,-58.854603
13312,66.53477,95.14609
13313,-241.47487,-263.5497
13314,92.399315,2.0196111
13315,180.79137,-15.76113
13316,-126.135765,-153.67662
13317,-13.0658,-32.97876
13318,190.26273,-65.40547
13319,-257.3984,109.662575
13320,-136.1169,119.139305
13321,13.974972,209.1149
13322,-223.8954,-250.46872
13323,-90.929184,-166.25537
13324,240.81111,-132.67441
13325,45.832104,63.27731
13326,-147.85828,-11.552595
13327,-113.64266,195.65141
13328,57.776268,88.69656
13329,-231.3012,-263.96054
13330,-60.077644,-6.7874956
13331,141.90582,-170.55583
13332,-21.355593,-47.860397
13333,104.81034,-103.53983
13334,155.24524,181.04048
13335,-203.18103,-60.006462
13336,226.0518,-65.619156
13337,-154.90025,174.70534
13338,-187.41191,212.05748
13339,165.39905,-140.35411
13340,-199.19551,96.4548
13341,265.2737,-79.149315
13342,157.25526,60.7313
13343,53.727093,-54.541206
13344,-147.64151,141.79378
13345,225.5907,-89.07519
13346,24.943325,-214.67216
13347,257.7897,-152.9985
13348,146.17029,227.4272
13349,-170.8093,166.94614
13350,204.09279,-95.03445
13351,-240.03784,164.86533
13352,10.757644,-59.664608
13353,-130.96707,78.72315
13354,313.89966,-51.828285
13355,-12.231301,79.1308
13356,-31.55571,-141.33255
13357,-229.67387,63.84632
13358,-191.81194,146.96391
13359,-147.17668,70.67633
13360,163.06099,-43.753464
13361,-68.16692,30.146103
13362,-166.21008,177.66885
13363,116.52809,-100.26722
13364,38.470707,12.44229
13365,33.704666,215.06891
13366,109.106995,146.84259
13367,164.4713,217.08698
13368,-289.41898,44.118343
13369,-22.741789,-138.36334
13370,-25.520494,-236.63889
13371,52.746246,-63.29695
13372,-152.79248,-11.964597
13373,-75.02051,-242.95476
13374,69.878365,49.50086
13375,315.73972,-39.943233
13376,-191.84453,-85.3401
13377,-226.51758,-0.86508274
13378,270.39258,-154.11568
13379,94.27639,-194.50182
13380,-248.8389,98.22928
13381,-251.92526,130.20413
13382,-142.99284,138.5709
13383,250.64409,61.686115
13384,173.94893,135.01962
13385,-59.35095,-255.65605
13386,-39.19733,-194.63583
13387,-105.489365,-60.327915
13388,300.04257,-140.88
13389,3.3223772,-30.98143
13390,281.27246,-48.49549
13391,167.39908,122.40054
13392,232.0309,43.18963
13393,5.7232776,118.13256
13394,39.060345,218.17061
13395,-188.47343,-73.178116
13396,-27.372013,-24.719692
13397,-218.55385,65.29629
